time,node,rolling_mean,rolling_min,rolling_std,elevation,degree,pipe_length_avg,pipe_length_max,pipe_diameter_avg,pipe_diameter_max,pipe_age_avg,leak
90000,161,45.18378331597353,44.661462281164496,0.4054147637013383,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
91800,161,45.303988099024224,44.661462281164496,0.5065287615191296,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
93600,161,45.50923801919817,44.742895288117644,0.6887431389160755,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
95400,161,45.67492688921016,44.742895288117644,0.8602844482383232,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
97200,161,45.734671842519695,44.742895288117644,0.8589171331123509,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
99000,161,45.7899316507455,44.742895288117644,0.8563308759488111,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
100800,161,45.895213517083725,44.742895288117644,0.8555788431839126,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
102600,161,46.008032823035954,44.742895288117644,0.8439920594045722,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
104400,161,46.14478397489234,44.742895288117644,0.7576911682818738,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
106200,161,46.28760104247303,45.21466274930602,0.6180831197657162,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
108000,161,46.40614691901984,45.28397425811106,0.522640916306846,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
109800,161,46.52503880858097,46.045235767869784,0.3894672903719718,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
111600,161,46.565311291065036,46.045235767869784,0.3753087853046304,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
113400,161,46.59825251961428,46.045235767869784,0.36879601620434693,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
115200,161,46.57340032439277,46.045235767869784,0.3389535011621415,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
117000,161,46.537376496225384,46.045235767869784,0.2677347303393631,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
118800,161,46.599425367570745,46.05706713002173,0.22639995660904888,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
120600,161,46.65870790442005,46.43363658336025,0.15257568677510855,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
122400,161,46.68271413206801,46.43363658336025,0.14226982357433587,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
124200,161,46.698575817426104,46.43363658336025,0.13644161249026215,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
126000,161,46.71638023572686,46.45670009908584,0.11012924643423909,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
127800,161,46.7284671864986,46.601743508346615,0.08386549484032751,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
129600,161,46.72388879327818,46.582272549222715,0.09053461797060544,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
131400,161,46.71014362469328,46.54573490982597,0.10421079362252611,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
133200,161,46.70044756088717,46.54573490982597,0.1138997804908495,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
135000,161,46.68574055818499,46.535517063915414,0.12328009256920719,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
136800,161,46.6644123212567,46.535517063915414,0.11882293959991307,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
138600,161,46.63849607903281,46.535517063915414,0.09736908134363292,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
140400,161,46.557169569573155,45.813904110498335,0.24899295658982668,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
142200,161,46.468135723681705,45.700051421515944,0.340702083650754,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
144000,161,46.38093717980886,45.700051421515944,0.3904033093941615,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
145800,161,46.28719390010139,45.61395799048228,0.4297191966381613,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
147600,161,46.19632016920065,45.55680483216049,0.46082409612688646,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
149400,161,46.101843299654234,45.46802107378954,0.4856942795612597,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
151200,161,46.008578023627585,45.46308923690292,0.492461517968336,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
153000,161,45.91238289676034,45.39139338741904,0.4907359166748805,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
154800,161,45.80994958550128,45.31802509228269,0.47418495268220223,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
156600,161,45.70257177254101,45.24698330839223,0.43957500029096747,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
158400,161,45.57395897643233,45.02694258415019,0.38500557263447854,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
160200,161,45.436393983891,44.927203393028904,0.27197269410914165,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
162000,161,45.34514867549867,44.71896040979041,0.31420161038637506,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
163800,161,45.25382525812617,44.60417041304592,0.3578931276783423,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
165600,161,45.19088766053809,44.60417041304592,0.3360531973505647,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
167400,161,45.134822831099534,44.60417041304592,0.3144830502456064,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
169200,161,45.04799239618283,44.51483961316004,0.330802270793439,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
171000,161,44.96428860939019,44.46357563227787,0.3417567639582261,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
172800,161,44.92208913300194,44.46357563227787,0.30371346875417776,1.2192,3,480.56800000000004,701.0400000000001,0.5757333333333333,0.762,39.666666666666664,0
1800,163,43.93648215082407,43.89814828393074,0.05421227445875504,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
3600,163,44.267316356728344,43.89814828393074,0.5743024470955398,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
5400,163,44.4671812308528,43.89814828393074,0.6161704894981814,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
7200,163,44.750847297734865,43.89814828393074,0.828903939909816,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
9000,163,44.9732198088927,43.89814828393074,0.9199796712918457,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
10800,163,45.158092396539374,43.89814828393074,0.971878222121541,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
12600,163,45.321355131311556,43.89814828393074,1.0113603302667646,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
14400,163,45.594790355786074,43.89814828393074,1.252156100805132,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
16200,163,45.6328595894264,43.89814828393074,1.1866663481162798,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
18000,163,45.653450475058804,43.89814828393074,1.1278400373540831,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
19800,163,45.67293126861862,43.89814828393074,1.0774686526774282,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
21600,163,45.83969402584476,43.9748160177174,0.9213624618174374,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
23400,163,46.004196629545255,44.928984768536885,0.7101477318015194,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
25200,163,46.08523874836566,45.06677585322618,0.6269016144577729,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
27000,163,46.15640266990477,45.85935933138286,0.5437314296153746,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
28800,163,46.16496893779717,45.85935933138286,0.539871719557567,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
30600,163,46.160069461056,45.85935933138286,0.5409283695036657,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
32400,163,46.13080865019248,45.85935933138286,0.5440866398213724,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
34200,163,46.08148751969113,45.85935933138286,0.5379085595767789,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
36000,163,45.91999863912272,45.84440558476134,0.055101047962251466,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
37800,163,45.90574977012776,45.80449626424991,0.061217448193722934,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
39600,163,45.88991570088147,45.66935050042733,0.0914267041345973,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
41400,163,45.86623405950178,45.60304030122021,0.12340165424425938,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
43200,163,45.84853559051331,45.60304030122021,0.13307858185441312,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
45000,163,45.8257570998672,45.60304030122021,0.13766220417323713,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
46800,163,45.80781964979104,45.60304030122021,0.14088292360549828,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
48600,163,45.78821976575187,45.60304030122021,0.140103115157873,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
50400,163,45.767760086390325,45.60304030122021,0.1253807014373545,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
52200,163,45.745248605456794,45.60304030122021,0.09541301645116972,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
54000,163,45.6707660066686,45.02240700659882,0.218849139904283,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
55800,163,45.59070786503864,44.91164300914102,0.2993277466084153,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
57600,163,45.513780947325806,44.91164300914102,0.3435539894650183,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
59400,163,45.43241769409432,44.82813722547209,0.38191800054662883,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
61200,163,45.35777288434995,44.77361278349484,0.4172964429851665,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
63000,163,45.28153085157191,44.688135907883726,0.4506563837474797,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
64800,163,45.198074296360595,44.68544108024699,0.46136219664303285,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
66600,163,45.10989114846021,44.61730759956545,0.46293924128901287,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
68400,163,45.01498859926334,44.547410203105386,0.4506125252300158,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
70200,163,44.914518690036374,44.47990539250193,0.42094123763483116,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
72000,163,44.79150196635583,44.26658994346687,0.36943281678766454,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
73800,163,44.721179286500096,44.26658994346687,0.21867011814169246,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
75600,163,44.711504022363755,44.26658994346687,0.2063519626190218,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
77400,163,44.71641710806701,44.26658994346687,0.21217015628182337,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
79200,163,44.70497385801415,44.26658994346687,0.20364836406651818,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
81000,163,44.70020737003967,44.26658994346687,0.20115774425786773,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
82800,163,44.665969124187654,44.26658994346687,0.22146788476994178,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
84600,163,44.634476546324464,44.26658994346687,0.2437751215463817,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
86400,163,44.641502228982546,44.26658994346687,0.24657626752375494,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
88200,163,44.65989215054534,44.26658994346687,0.25275947838777074,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
90000,163,44.75831263084027,44.26658994346687,0.39493362415178684,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
91800,163,44.87370287839809,44.26658994346687,0.49564051646733037,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
93600,163,45.07404656352864,44.310224973525514,0.679656803747161,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
95400,163,45.237019654237365,44.310224973525514,0.8503734934463072,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
97200,163,45.29646772605445,44.310224973525514,0.8500873487850895,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
99000,163,45.35170238417658,44.310224973525514,0.8485210364277912,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
100800,163,45.45729059507525,44.310224973525514,0.8502834664978444,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
102600,163,45.57075349893882,44.310224973525514,0.8411646507395255,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
104400,163,45.70873037947336,44.310224973525514,0.7565399007109358,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
106200,163,45.85317620080064,44.769749272143876,0.6180473008284413,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
108000,163,45.974353065113284,44.83798665831907,0.5212923049439415,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
109800,163,46.09603819503272,45.619680698767844,0.3843611746250521,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
111600,163,46.139408913735885,45.619680698767844,0.3681338501236151,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
113400,163,46.17547973944962,45.619680698767844,0.35987138321925544,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
115200,163,46.15390211181864,45.619680698767844,0.3343346622671899,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
117000,163,46.121146087564284,45.619680698767844,0.27133629424265404,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
118800,163,46.18472337755214,45.63341593504569,0.2292769777087436,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
120600,163,46.2454330409945,46.01847639968509,0.15417883999649135,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
122400,163,46.27040639848091,46.01847639968509,0.14374354118600652,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
124200,163,46.28715312206199,46.01847639968509,0.1377989881034007,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
126000,163,46.30597798157047,46.0435748294529,0.11048014193703078,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
127800,163,46.31893432446384,46.199050944173216,0.08247757525421053,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
129600,163,46.31529140363597,46.18015659396111,0.0878486039619613,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
131400,163,46.3024397900551,46.143988854381824,0.10088783594869284,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
133200,163,46.29385730588217,46.143988854381824,0.10983957822035838,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
135000,163,46.28033920638035,46.135221077738564,0.11896211152876754,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
136800,163,46.26028325214761,46.135221077738564,0.11500921497151886,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
138600,163,46.23572206441194,46.135221077738564,0.0946896734956318,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
140400,163,46.15564910795495,45.421732701138225,0.24544773367713776,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
142200,163,46.06779443024471,45.307675763831185,0.3366378362097295,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
144000,163,45.98158545102956,45.307675763831185,0.38638850333665375,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
145800,163,45.888764925738776,45.21960859562457,0.42593913898507074,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
147600,163,45.798601019635925,45.16240784055283,0.45718979404740984,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
149400,163,45.70480587921898,45.07350925916982,0.4823310033045204,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
151200,163,45.61223126966951,45.06926127936746,0.489358866331706,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
153000,163,45.516707713207836,44.99770617684171,0.48799879502262916,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
154800,163,45.41490312116954,44.92425967654802,0.47196822946146555,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
156600,163,45.30807687657211,44.85330614256942,0.4379586069305944,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
158400,163,45.17987446696289,44.63268226735824,0.384232946144349,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
160200,163,45.04257544346624,44.532560976981266,0.27240300334381823,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
162000,163,44.950980677396615,44.322595508302655,0.3148120688276049,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
163800,163,44.85927608827142,44.20722069432888,0.3586849431923116,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
165600,163,44.794295165514846,44.20722069432888,0.33844466641177673,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
167400,163,44.73598343182214,44.20722069432888,0.3181778354793368,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
169200,163,44.646370580965105,44.08705363026844,0.3379772772636415,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
171000,163,44.55964893115269,44.03284946142075,0.3516491043596305,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
172800,163,44.513326994521215,44.03284946142075,0.31289175536156383,1.524,3,180.84799999999998,365.76,0.6265333333333333,0.762,31.0,0
1800,166,46.070075586864014,46.03174171997068,0.05421227445875504,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
3600,166,46.40090764243363,46.03174171997068,0.5742987309129644,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
5400,166,46.60077144139076,46.03174171997068,0.6161667853915843,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
7200,166,46.88443792768332,46.03174171997068,0.8289025924634816,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
9000,166,47.106810718448145,46.03174171997068,0.919979105561302,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
10800,166,47.2916835334972,46.03174171997068,0.9718780786533638,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
12600,166,47.454946438821175,46.03174171997068,1.0113604323506726,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
14400,166,47.7283823735298,46.03174171997068,1.2521575688062487,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
16200,166,47.7664521753574,46.03174171997068,1.1866679073007376,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
18000,166,47.78704343729814,46.03174171997068,1.1278415893853135,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
19800,166,47.80652454444822,46.03174171997068,1.0774701976134389,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
21600,166,47.973287612919535,46.108409453757346,0.9213643221116516,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
23400,166,48.13779052786521,47.062571753572854,0.7101500807593956,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
25200,166,48.21883337046642,47.20036283826215,0.6269030689474356,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
27000,166,48.28999801578636,47.992956056705445,0.5437316739583853,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
28800,166,48.29856462948451,47.992956056705445,0.539871789609732,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
30600,166,48.29366549854911,47.992956056705445,0.5409283795574936,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
32400,166,48.26440493284408,47.992956056705445,0.5440867517838561,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
34200,166,48.215084047501215,47.992956056705445,0.5379089470634965,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
36000,166,48.05359499157215,47.978001180050114,0.05510134662760843,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
37800,166,48.03934594721656,47.93809185953869,0.06121769136139344,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
39600,166,48.02351171169189,47.80294523040941,0.09142720098591267,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
41400,166,47.99982990403382,47.73663503120229,0.12340225965187492,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
43200,166,47.98213125188361,47.73663503120229,0.13307919345411165,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
45000,166,47.95935257807577,47.73663503120229,0.13766274099627826,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
46800,166,47.94141512173987,47.73663503120229,0.14088342735398365,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
48600,166,47.92181523144094,47.73663503120229,0.14010359642750936,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
50400,166,47.901355552079394,47.73663503120229,0.125381062704427,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
52200,166,47.87884407114586,47.73663503120229,0.09541323597040403,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
54000,166,47.80436162648414,47.1560042993904,0.21884874580917554,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
55800,166,47.72430363898064,47.0452403019326,0.2993271285384216,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
57600,166,47.647376882409795,47.0452403019326,0.3435531914276947,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
59400,166,47.566013790320284,46.96173475446464,0.38191708350176473,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
61200,166,47.49136923726409,46.90721059373504,0.41729547829850744,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
63000,166,47.41512746117422,46.82173371812392,0.4506554212834853,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
64800,166,47.33167118533182,46.81903940571507,0.46136124083106483,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
66600,166,47.24348831680033,46.75090592503353,0.46293836258572424,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
68400,166,47.1485859951184,46.681008528573464,0.4506117263613324,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
70200,166,47.04811631340639,46.613503717970005,0.4209405950225077,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
72000,166,46.925099649202714,46.400187114448876,0.36943241598900195,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
73800,166,46.85477702882384,46.400187114448876,0.21866992768503749,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
75600,166,46.84510169505984,46.400187114448876,0.20635171208159198,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
77400,166,46.85001471113543,46.400187114448876,0.212169812019767,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
79200,166,46.83857119309865,46.400187114448876,0.20364789654821938,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
81000,166,46.83380443714024,46.400187114448876,0.20115716314412277,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
82800,166,46.799565551816166,46.400187114448876,0.22146818672987828,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
84600,166,46.76807233448093,46.400187114448876,0.24377612892928302,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
86400,166,46.77509760968666,46.400187114448876,0.24657711114452016,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
88200,166,46.793487123797114,46.400187114448876,0.2527602219082491,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
90000,166,46.89190665905604,46.400187114448876,0.39493247885998223,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
91800,166,47.007295961577846,46.400187114448876,0.49563863420206883,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
93600,166,47.20763924142577,46.44381511010103,0.6796557069599639,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
95400,166,47.37061192685186,46.44381511010103,0.8503727082626131,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
97200,166,47.43005966901166,46.44381511010103,0.850086745845278,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
99000,166,47.485293997476504,46.44381511010103,0.8485206335501315,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
100800,166,47.59088249057775,46.44381511010103,0.8502836451769898,-0.6096,1,149.352,149.352,0.35559999999999997,0.35559999999999997,49.0,0
